Genes	Log2FC	padj	volcano
DNAJC14	-0.169793130770634	0.008075151579459	-0.355351437719818
DNAJC15	-0.055642689729235	0.386599140949411	-0.022965914533949
DNAJC16	-0.437855109989715	4.39090581071173E-05	-1.90792994455522
DNAJC17	-0.395195465326241	0.002549428478522	-1.02496203153822
DNAJC19	-0.730759309901511	1.70543174609252E-08	-5.67665937472307
DNAJC2	-0.276634295854776	0.003556627283623	-0.677466780038974
DNAJC21	-0.251405320134414	0.001431631112811	-0.715039185758552
DNAJC22	0.153982429870886	0.043702729881887	0.209337794406482
DNAJC24	-0.280296833833819	0.001431631112811	-0.797211529684724
DNAJC25	-0.777020662478389	1.57277719078455E-06	-4.50930949514926
DNAJC27	0.319048890171114	0.022388987425424	0.526419676775183
DNAJC28	-0.609137217509132	9.28942355548079E-06	-3.06518532205048
DNAJC30	-0.519676578504632	0.000291860897523	-1.83696528680123
DNAJC3	-0.155962401780662	0.286841575760357	-0.084587440766865
DNAJC4	-0.459465087445412	0.000406683854566	-1.5579280606273
DNAJC5	-0.079126689178781	0.527640778306911	-0.021970446895817
DNAJC5B	0.979942933731146	0.000650287328145	3.12297495044355
DNAJC6	0.475485619413001	0.147499200961296	0.395228559743385
DNAJC7	-0.387406677329369	0.000749776528893	-1.21067227187324
DNAJC8	-0.347928353834162	7.53805488081808E-05	-1.43441838677344
DNAJC9	-0.226958172573125	0.060405130031837	-0.276645257507864
DNAL1	0.486212619788989	0.000104292776955	1.93597504150058
DNAL4	0.116429580585432	0.853502473557689	0.008009798134372
DNALI1	-0.351267193408284	0.099437044497692	-0.352128427652489
DNASE1	0.230439300513533	0.709577547194641	0.034335486913642
DNASE1L1	0.278384407484205	0.024845132991465	0.44673979267595
DNASE1L2	-0.507428174982075	0.060405130031837	-0.61851748515217
DNASE1L3	0.095277538424595	0.704331523549768	0.014503420687371
DNASE2	-0.335332155065118	0.055746354861657	-0.420433931411797
DNASE2B	0.334036473752802	0.393022657652494	0.13547931870079
DND1	-0.453552623629807	0.000130935388342	-1.76111896662812
DNHD1	-0.671132174893823	0.001321262544116	-1.93219683105942
DNLZ	-0.458982109931565	0.065355177757747	-0.543765285177774
DNM1L	0.154484655995216	0.217837583491699	0.102248325059989
DNM1P35	-0.82507718378058	0.000708967794865	-2.59847621175181
DNM2	0.157702646833829	0.449761264502483	0.054725649326961
DNMBP	-0.135080643872457	0.429282385970494	-0.04960930268415
DNMT1	-0.001410819254844	0.909984966339858	-5.77953147444263E-05
DNMT3A	-0.020231175986363	0.808260019468504	-0.001870350026737
DNMT3B	-0.396549424697798	0.039328433476047	-0.557268270265249
DNPEP	-0.522800445161407	2.96704451573475E-07	-3.41267188612172
DNTTIP1	-0.316234866654543	0.000457094240561	-1.05622263653983
DNTTIP2	-0.312319800160994	4.39090581071173E-05	-1.36091662609273
DOC2A	0.106518822598135	0.870505792535971	0.006415451293597
DOCK1	0.581616501299542	0.00110349281017	1.71997405237916
DOCK3	-0.303472454139201	0.14638545051724	-0.253248396129513
DOCK4	0.015986549169938	0.842896739302035	0.001186611622971
DOCK5	0.502135444361789	0.029552690963996	0.767967438772008
DOCK6	0.435242264753248	0.000984563881526	1.30866733463482
DOCK7	-0.034346265481985	0.783397521267535	-0.003641315742583
DOCK9	0.512691575312795	0.003248534837384	1.27573684087701
DOHH	-0.361724847120449	0.010058549068584	-0.722532599173709
DOK2	0.476742310193824	0.030426382914919	0.72309874330813
DOK4	-0.066628696767368	0.638221004221315	-0.01299452190707
DOLK	-0.524326548252927	2.34838183453736E-07	-3.47588195864168
DOLPP1	-0.826487464560705	5.65039530343128E-10	-7.64329091838209
DOM3Z	-0.608244791753651	9.8895636524214E-07	-3.65240223603951
DONSON	-0.551083128625621	6.37045580048551E-05	-2.31225084427379
DOPEY1	0.009255754267229	0.952288429431184	0.000196513476717
DOPEY2	0.018170467368043	0.83173852207817	0.001453876942438
DOT1L	-0.178606264813624	0.191282496377149	-0.128297303912976
DPAGT1	-0.104400246432975	0.315859497782014	-0.052252955952338
DPCD	-0.025026675990831	0.577409084734677	-0.005969272345401
DPF2	-0.306445122526835	7.29203106899386E-05	-1.26780989515
DPF3	0.027280481645644	0.965150762869969	0.000420251501657
DPH1	-0.131833127555655	0.059320261694592	-0.161732477703382
DPH2	-0.512039199269829	2.77260746201119E-05	-2.33341978092731
DPH3	-0.40771855843767	0.000118833944206	-1.60031959623318
DPH3B	0.071902080337063	0.756111541226007	0.008729928734307
DPH5	-0.472826818182799	8.61360084853763E-05	-1.92195366454963
DPM1	-0.365310215960406	5.96381807956362E-05	-1.54324409841146
DPM2	-0.488896211402405	0.000984563881526	-1.46999166602483
DPM3	-0.961106643284821	1.84180328020165E-06	-5.51171281763908
DPP3	-0.039036810668836	0.572316218899743	-0.009461115489459
DPP7	0.745815156855969	0.006499716655652	1.6311764876961
DPP8	0.277246324893609	0.065962811688294	0.327344968876302
DPP9	-0.154181171659426	0.197836152511566	-0.108496418241416
DPY19L1	-0.169451242170366	0.186066913179484	-0.123755469251139
DPY19L2	0.579478790236034	0.16849661413776	0.44817400832967
DPY19L2P2	-0.606473080741254	0.011543252334007	-1.17514579244984
DPY19L3	0.530533502083212	0.003377177641252	1.31118495180689
DPY19L4	-0.190541725939643	0.082764105674435	-0.206196248000406
DPY30	-0.713489525305933	1.53879839701859E-09	-6.28785352747582
DPYD	-0.361132502766697	0.03423318285525	-0.529258721759731
DR1	0.020464560786947	0.853502473557689	0.001407863877786
DRAM1	0.456819154655768	0.00816715384379	0.953806081168028
DRAM2	0.006402297106703	0.764174412434002	0.00074783637238
DRAP1	-0.5644476095396	5.92526585734857E-06	-2.95053256338348
DRD1	-0.362600735650057	0.704331523549768	-0.05519612594573
DRD4	-0.147654280732685	0.438233986142015	-0.052903634717058
DRG1	-0.473418432140395	9.12417585738725E-06	-2.38593722184185
DRG2	-0.517853787046815	0.00011147252914	-2.04698909599764
DSC2	0.133893308911097	0.756111541226007	0.016256539995992
DSCC1	-0.289600143191968	0.135631377820852	-0.251268617968178
DSCR3	-0.096536814206929	0.140924309721016	-0.082154188492835
DSCR6	-0.649773387525682	0.063124443945735	-0.779599692223289
DSCR9	-0.282409705070454	0.334514338714843	-0.134309893514795
DSE	0.388354212889998	0.002230645678631	1.02974815062552
DSG2	0.832048760899899	0.007609498406381	1.76281508967626
DSN1	-0.651083329764992	3.23673872847127E-07	-4.22546072476466
DSP	-0.365395238228896	0.055746354861657	-0.458126529792208
DST	-0.120470342210833	0.224958365963374	-0.078052475857302
DSTN	0.525473845730549	0.000151419585367	2.00721442680067
DSTYK	0.532981083861772	9.33707781209804E-05	2.14780132063316
DTD1	0.005028684833458	0.577409084734677	0.001199423739737
DTL	-0.786063870019225	0.001470447715993	-2.22656553957596
DTNA	0.031448980057463	0.615045619646128	0.006638649175362
DTNB	-0.462085606032582	0.000130935388342	-1.79425205057141
DTNBP1	0.17116515697332	0.530143366783284	0.047174258619671
DTWD1	-0.167729355286172	0.053737230106788	-0.212970109195993
DTWD2	-0.246603008572446	0.131535411463747	-0.21724672364267
DTX2	-0.219382331723142	0.122611357301914	-0.199960260311125
DTX3L	-0.385191915150575	2.58798867412235E-05	-1.76688980903306
DTX4	0.565586384364813	0.273302382377404	0.318626812629736
DTYMK	-0.5937266532158	2.54286927222861E-05	-2.72798158398463
DULLARD	0.185103830757252	0.179642692943355	0.138011647220826
DUOX1	0.637284206378326	0.093938093293621	0.654591736004794
DUS1L	-0.91884970894234	2.27923622961242E-09	-7.9408927499116
DUS2L	-0.181416485440346	0.157703244098775	-0.145524934166937
DUS3L	-0.534852236946285	2.92221237135032E-05	-2.42517420008321
DUS4L	-0.336547271170885	0.000817791537175	-1.03904170406287
DUSP10	-0.206123393380614	0.401240337089966	-0.081747592409376
DUSP1	0.340202455684094	0.187349250252199	0.247445589534785
DUSP11	-0.013124734418783	0.582437249901749	-0.003081042658064
DUSP12	-0.308554624268309	0.003465839877406	-0.759103465657913
DUSP13	-0.355611037655962	0.72302743813434	-0.050086115320915
DUSP14	-0.216147815906709	0.040493196690653	-0.301011325470821
DUSP15	0.389488287834723	0.332601871181702	0.186204734655434
DUSP16	-0.190826475167772	0.334514338714843	-0.090754259146983
DUSP18	0.670822288102644	3.02305771982192E-05	3.03181726077447
DUSP19	-0.144483005350893	0.360299872426979	-0.064054502005515
DUSP22	-0.156048937614649	0.312123572924877	-0.078909801577434
DUSP23	-0.586069092887281	0.004030041368219	-1.40345408663098
DUSP28	-0.51261759235233	1.11593925311254E-05	-2.53866657560052
DUSP3	-0.412380971767938	0.000443637788626	-1.38270163235623
DUSP5P	0.784055907666684	0.051317467827178	1.01122417459209
DUSP6	0.234857961354884	0.150852565730688	0.192923437970393
DUSP7	0.232106132386737	0.009828018730016	0.465960958066714
DUSP8	0.383516346185739	0.445359950061342	0.134725012525646
DUT	-0.469123715084471	0.000195087776511	-1.74034105685979
DVL1	-0.61137184638247	8.19581469918741E-05	-2.49831472407113
DVL2	-0.2063261128077	0.049029088717074	-0.270193572598833
DVL3	-0.151144669260948	0.134598385082723	-0.13164098392682
DYDC2	-0.635557534403347	0.167251911730578	-0.493592354829277
DYM	-0.189101257736463	0.037423032696255	-0.269821213677658
DYNC1H1	0.280553392672755	0.014121907347513	0.519053695274644
DYNC1I1	-0.285583131509326	0.704331523549768	-0.043472284926574
DYNC1I2	0.375059363914624	0.001393993510134	1.07107174591027
DYNC1LI1	-0.175579988049047	0.0408752153583	-0.243799827153865
DYNC1LI2	0.483018951162019	5.58857628026592E-06	2.53715307329354
DYNC2LI1	-0.115013192016384	0.241945183385161	-0.070880677240964
DYNLL1	-0.20379683629324	0.04326296003771	-0.277955197314671
DYNLL2	-0.054167468445177	0.699231632114616	-0.008416483458191
DYNLRB1	-0.423370049192686	0.001412134509546	-1.20665710998038
DYNLRB2	0.080468558895888	0.840175065972398	0.006085854107698
DYNLT1	0.05572659494171	0.848283434044919	0.003982167537271
DYNLT3	-0.258154707983245	0.002713940474159	-0.662528160503468
DYRK1A	0.060515686912499	0.63572097932305	0.011905460243795
DYRK1B	0.021768409654688	0.685950140927035	0.003563650842498
DYRK2	0.662092271706232	3.05959754212297E-06	3.65099904833443
DYRK3	0.685498576032357	0.005157942066881	1.56809412937332
DYRK4	-0.141815718989971	0.315859497782014	-0.070979626685934
DYSF	0.262435667352988	0.255104578414964	0.155698291188332
DYSFIP1	-0.449460248953046	0.178413852335321	-0.336453100988655
DZIP3	-0.10737557460829	0.276625819077255	-0.059927090649231
E2F2	-0.460763158688176	0.028056154993426	-0.715091450835116
E2F3	0.278106489559174	0.061524446141023	0.336773689627641
E2F4	0.029985633725551	0.810883689020418	0.002729935134442
E2F5	0.173109770851763	0.544726660028884	0.045670056725231
E2F6	-0.447341589274054	1.82145412045186E-05	-2.12021203856738
E2F7	-0.720688329491695	0.002896178215343	-1.82923289710531
E2F8	-0.781328241096989	0.003008078913029	-1.97028384421522
E4F1	-0.53696911226554	8.33984500335621E-06	-2.72718129118292
EAF1	-0.238670003615421	0.06421623445489	-0.284579411400516
EAF2	-0.654923130150604	0.000118833944206	-2.57061224591428
EAPP	-0.366889673471849	0.000126877701073	-1.42962769457614
EARS2	-0.140590898860019	0.334514338714843	-0.066862959438054
EBAG9	-0.320387333568191	0.015936737767148	-0.575928454548115
EBF2	0.476654959039423	0.088592267977573	0.501729002378015
EBF3	0.112135760612772	0.925692937480114	0.003760254031792
EBI3	0.616532859255983	0.040493196690653	0.858594718537696
EBNA1BP2	-0.552408332576505	5.38135309523395E-06	-2.91069944670833
EBPL	-0.848384607681957	3.77005963797192E-05	-3.7529580796464
ECD	-0.194119791889055	0.003208797544039	-0.484068310549606
ECE1	0.230267103727885	0.031676425141763	0.345231141430871
ECE2	-0.82600896019555	3.43134172213031E-07	-5.33976468351027
ECH1	-0.658878542745909	0.000169186073462	-2.48504962870207
ECHDC1	-0.162288545451525	0.348191800677649	-0.074357602694917
ECHDC2	-0.857680123760927	0.000231054704283	-3.1187695273306
ECHS1	-0.768886318753149	0.000483933063405	-2.54902323032184
ECM2	-0.57135241714329	0.056262469042344	-0.714065516958113
ECSIT	-0.544446217966981	6.2693456742115E-05	-2.28818646929984
ECT2	-0.067358229344069	0.777945405082883	-0.007345474185664
ECT2L	-0.374616296433511	0.041669883090862	-0.517037065136765
EDAR	-0.130470338217171	0.582437249901749	-0.030628023762816
EDARADD	-0.242457997507008	0.82084165499333	-0.020788497252396
EDC3	-0.461951669270244	2.34838183453736E-07	-3.06238445932418
EDC4	-0.126985060963195	0.136634219278869	-0.109771032181947
EDEM1	-0.296037237948122	0.051799201370694	-0.380608249046313
EDEM2	-0.321817970631144	0.000904240548069	-0.979522513434558
EDEM3	-0.16983534504897	0.336433387485405	-0.080349256558232
EDF1	-0.707377870773659	4.07455707443517E-06	-3.81270984634854
EDN2	0.98719072580424	0.047654898452805	1.30495996867938
EEA1	-0.06915756591585	0.562023321541471	-0.017306380914089
EED	-0.109110287962842	0.328771320083512	-0.05271184291237
EEF1A1	-0.433369958673004	0.022388987425424	-0.715045501165552
EEF1A1P9	-0.183067238423069	0.113197259238015	-0.17321164673528
EEF1B2	-0.480630193010978	0.001118439279469	-1.41852598652934
EEF1D	-0.317634476574225	0.13352411055995	-0.277752388987533
EEF1DP3	0.324119205490834	0.297832090104888	0.170495942964016
EEF1E1	0.034641297227025	0.97280349802336	0.000414825253497
EEF1G	-0.39813708310185	0.003556627283623	-0.97502244567939
EEF2	-0.171272721703208	0.119696490712366	-0.157899504753012
EEF2K	-0.154817903090677	0.110529217155448	-0.148086870556017
EEFSEC	-0.857884018602314	2.98303090006944E-12	-9.88740692341708
EEPD1	-0.141860936445751	0.183443416534134	-0.104480277486457
EFCAB10	0.100563916438368	0.646921268866918	0.019021521018156
EFCAB1	-0.276107029217421	0.840175065972398	-0.02088203294533
EFCAB2	-0.403742198773174	0.012221629775947	-0.772306693564249
EFCAB6	0.478855465885646	0.076030406176499	0.535845342704944
EFCAB7	0.191326314643335	0.44068855516947	0.068086956584455
EFHA1	-0.22015270256723	0.020584207248476	-0.371280015580228
EFHA2	-0.288207838299326	0.234191326308901	-0.181694635155147
EFHB	0.851679753951161	0.080059162166213	0.933942614938604
EFHC1	0.207975710940632	0.549493009260986	0.054081552226718
EFHD1	0.458866186690722	0.150852565730688	0.376934389594612
EFHD2	-0.011242888576044	0.445359950061342	-0.003949501290614
EFNA1	-0.792395495847846	0.000269836497098	-2.82797973806758
EFNA2	-0.175955083772781	0.947038233898737	-0.004158256277938
EFNA3	-0.605477164431018	0.01351379762364	-1.13177159297192
EFNA4	-0.270386838823008	0.125491405023326	-0.243722916030326
EFNB1	0.831888977402845	1.57236551176642E-07	5.65971214384189
EFR3A	-0.08710871390755	0.508642385646387	-0.025574025405485
EFR3B	0.575538277819104	0.000520942222909	1.88961328300082
EFTUD1	-0.216401293515284	0.0408752153583	-0.300481840448477
EFTUD2	-0.244314645980738	0.002516912445065	-0.635005988011164
EGF	0.623189657153942	0.174763725832334	0.472096517764572
EGFL7	0.999021750969597	3.85050105837547E-06	5.4091860403965
EGFL8	0.283441017827637	0.374412487443993	0.120930018154247
EGFR	0.096548210765333	0.72302743813434	0.013598354118296
EGLN1	-0.115327793190653	0.451788349572186	-0.039795581794866
EGLN2	-0.30659674376258	0.013212227562077	-0.576102625994563
EGOT	0.71301003232385	0.032910869025235	1.05715191785854
EHBP1	-0.414386655009251	0.003642926993467	-1.01050238372422
EHBP1L1	0.424985420546423	0.002061059131485	1.14147239889007
EHD1	-0.170954984507587	0.027214874055365	-0.267577659805306
EHD4	0.142183379132235	0.366417573070908	0.061995323917302
EHMT1	-0.320378859398189	0.000400540925379	-1.08844011216156
EHMT2	-0.469278355147805	0.000760710324881	-1.46357627187709
EI24	-0.512299873512187	3.70527871788058E-05	-2.27009250167463
EID1	-0.173839573949047	0.212010975960174	-0.11710557825653
EID2	-0.431563221058258	9.33707781209804E-05	-1.73910873048174
EID2B	-0.192984475548318	0.099437044497692	-0.19345763342375
EID3	0.691946736659699	0.002824680171152	1.76379348747442
EIF1	-0.379313397285656	0.004740868852018	-0.881578219993469
EIF1AD	-0.352269522434844	4.30409182720126E-06	-1.89031999133003
EIF1AX	-0.289747693485007	0.001303589545504	-0.835881279276203
EIF1AY	-0.695258105594623	0.11591522127407	-0.650663924911444
EIF1B	-0.358571494144511	5.02016144216356E-05	-1.54160008388995
EIF2A	-0.447442041520068	8.95462374263892E-07	-2.7061082841839
EIF2AK1	-0.499449247999664	1.98499742696356E-07	-3.34742875381027
EIF2AK2	0.013095511604231	0.938876990028235	0.000358703145769
EIF2AK3	0.082547916408516	0.580042439653524	0.019525903090658
EIF2AK4	-0.248133567269884	0.005622325888366	-0.558321365823322
EIF2B1	-0.471022982674186	1.46467309580546E-09	-4.16113916322879
EIF2B2	-0.059318257089336	0.342361245952936	-0.027613562281089
EIF2B3	-0.572949213048997	2.0985046663445E-05	-2.68030801886847
EIF2B4	-0.64668158654079	9.19780454003696E-09	-5.19693746683521
EIF2B5	-0.546728563579781	7.5824085538449E-07	-3.34608422860426
EIF2C1	-0.365577942498535	6.05874506863756E-05	-1.54186786236672
EIF2C2	0.001808589649986	0.853502473557689	0.000124422315459
EIF2C3	-0.131877726877131	0.276625819077255	-0.073601920380971
EIF2C4	0.19309368989341	0.116877993777097	0.18001492360134
EIF2S1	-0.024384096493225	0.63572097932305	-0.004797167580709
EIF2S2	-0.171120753839055	0.066555755288077	-0.201377364474027
EIF2S3	-0.071745370061989	0.482144773729949	-0.022730550122854
EIF3A	-0.086810004069839	0.454050882434106	-0.029766757662644
EIF3B	-0.508384987283979	0.000171977802268	-1.91382931873521
EIF3C	0.582840173603139	0.226479309067528	0.375915282708197
EIF3CL	-0.266704341228807	0.027214874055365	-0.417443946963434
EIF3D	-0.186503705558247	0.099437044497692	-0.186960973930905
EIF3E	-0.305420293876558	0.130503175807836	-0.270107269521686
EIF3F	-0.340428472896206	0.002061059131485	-0.914360085829972
EIF3G	-0.287478499992472	0.022628732049488	-0.472999811957021
EIF3H	-0.200975704451004	0.178413852335321	-0.150444670342769
EIF3I	-0.416861829379711	0.001165375401898	-1.2228784135665
EIF3IP1	-0.929435013828164	0.001854985733675	-2.53889991647883
EIF3J	-0.10899169264147	0.203418971454184	-0.075379586067101
EIF3K	-0.321061663287896	0.026412775651475	-0.506695008489779
EIF3L	-0.267046650570633	0.020377289416678	-0.451536786816198
EIF3M	-0.420515407525388	0.000782892983836	-1.30624600073726
EIF4A1	0.099535525284413	0.58507892015052	0.023170431881791
EIF4A2	-0.445100500426529	0.000153834990874	-1.69714366969054
